"sampleID"	"BAK"	"BAX"	"BID"	"BIM"	"CASPASE7CLEAVEDD198"	"BADPS112"	"BCL2"	"BCLXL"	"CIAP"	"CDK1"	"CYCLINB1"	"CYCLINE1"	"CYCLINE2"	"P27PT157"	"P27PT198"	"PCNA"	"FOXM1"	"X53BP1"	"ATM"	"BRCA2"	"CHK1PS345"	"CHK2PT68"	"KU80"	"MRE11"	"P53"	"RAD50"	"RAD51"	"XRCC1"	"FIBRONECTIN"	"NCADHERIN"	"COLLAGENVI"	"CLAUDIN7"	"ECADHERIN"	"BETACATENIN"	"PAI1"	"ERALPHA"	"ERALPHAPS118"	"PR"	"AR"	"INPP4B"	"GATA3"	"AKTPS473"	"AKTPT308"	"GSK3ALPHABETAPS21S9"	"GSK3PS9"	"PRAS40PT246"	"TUBERINPT1462"	"PTEN"	"ARAFPS299"	"CJUNPS73"	"CRAFPS338"	"JNKPT183Y185"	"MAPKPT202Y204"	"MEK1PS217S221"	"P38PT180Y182"	"P90RSKPT359S363"	"YB1PS102"	"EGFRPY1068"	"EGFRPY1173"	"HER2PY1248"	"HER3PY1298"	"SHCPY317"	"SRCPY416"	"SRCPY527"	"X4EBP1PS65"	"X4EBP1PT37T46"	"X4EBP1PT70"	"P70S6KPT389"	"MTORPS2448"	"S6PS235S236"	"S6PS240S244"	"RBPS807S811"	"CAVEOLIN1"	"MYH11"	"RAB11"	"GAPDH"	"RBM15"
"TCGA-AP-A1E0"	0.72065	0.63756	-0.0097003	0.086247	1.4589	-0.63234	0.11269	0.27768	-0.0074807	0.18954	1.9509	0.54515	0.26145	-0.01599	0.024112	0.75003	0.45532	0.10134	0.23418	0.2047	-0.043675	-0.18968	0.47737	-0.17391	0.01926	0.21428	0.28793	0.32887	-0.22295	0.54149	-0.57886	1.1639	0.3368	1.7478	-0.58328	1.8281	0.36489	0.78792	0.36639	-0.19455	-0.46925	-1.3594	-1.2136	-1.5182	-1.6575	-0.29891	-0.81902	0.44792	-0.33352	-0.23599	-0.29299	-0.25689	-1.1681	-0.69332	-1.3174	-0.38825	-0.24812	-0.75906	0.18047	-0.26242	0.35967	-0.41847	-0.4242	-1.6437	-0.12908	-1.2941	0.22068	-0.5968	-0.11202	-0.63345	0.24322	-1.589	0.62093	3.428	-0.092627	0.714	0.70536
"TCGA-AP-A1DO"	0.042537	0.36179	-0.020459	0.054537	0.13937	0.086414	-0.30481	0.20614	-0.13363	-0.43371	0.54125	-0.23365	0.041636	-0.071969	-0.040974	0.70233	0.3901	0.72699	-1.4209	-0.18713	-0.093414	-0.34508	0.06031	-0.2283	-0.20708	-0.079546	0.0052333	-0.26149	-0.59988	-0.24092	-0.43668	2.3503	0.80543	1.113	-0.63755	3.7055	2.441	-0.15849	0.47571	0.030218	-0.38545	1.4129	1.7743	0.45696	0.55549	0.16437	-0.20327	-1.6448	-0.36848	0.19682	-0.3047	0.08838	0.22831	0.47688	0.97157	0.1609	0.29411	-0.59042	-0.19857	-0.43476	-0.22862	-0.39174	-0.4387	-1.1427	-0.40365	0.7541	0.18799	-0.44789	-0.45242	1.8778	1.0752	0.79036	-1.3307	0.063086	-0.14127	2.2794	0.00061025
"TCGA-AP-A1DP"	0.38614	0.5628	0	-0.48454	-0.37559	-0.043541	0.61112	0.27805	-0.048882	-0.59546	-1.4021	-0.036794	-0.0046521	-0.085642	-0.030599	-0.30292	-0.52617	0.40128	-0.45809	0.23958	-0.057237	-0.16529	-0.065701	0.02146	-0.10127	0.042725	-0.25685	0.067006	-1.2233	0.0038012	-0.63355	0.4133	0.40894	1.2984	-0.56441	2.658	1.6892	0.52118	0.46269	1.1209	-0.53921	1.013	0.7631	-0.53815	-0.2952	-0.21542	-0.22113	-1.1696	0.12895	-0.070933	-0.01569	9.1079e-05	0.26247	-0.032925	-0.019378	0.32833	0.17895	-0.26743	0.00022264	-0.24297	-0.044315	0.20098	-0.45286	-0.75341	0.057151	-0.66491	-0.05921	-0.19332	-0.21369	0.51429	0.29951	-0.84802	-1.4909	-0.063316	0.082933	0.68861	0.37413
"TCGA-AP-A1DQ"	0.4512	-0.016493	-0.010441	0.44306	-0.39076	0.38072	0.8419	0.043049	0.021428	-0.54395	-0.17364	0.48426	0.30573	0.018999	-0.079198	-0.38556	-0.24932	0.23415	0.44321	0.1477	0.011529	0.194	0.15147	0.039307	0.50765	0.17923	-0.064514	0.28197	-0.3586	0.13024	-0.41515	-0.15831	-0.36358	0.29839	-0.85334	2.9378	-0.13675	0.35247	1.6744	-0.31863	-0.39005	-1.2443	-1.2218	-1.1112	-1.3078	-0.36444	-0.39735	1.0685	0.092315	-0.066438	-0.21957	-0.23916	-0.96767	-0.6498	-1.0496	-0.16707	-0.23019	-0.20235	0.059438	-0.28551	-0.061305	0.28449	-0.35996	-0.8885	-0.31597	-0.021131	-0.10401	0.035344	-2.2045e-06	-0.5383	-0.39193	-0.52079	0.49316	-1.139	-0.041667	-0.58469	0.57383
"TCGA-BS-A0VI"	-0.43007	1.3158	0.70011	0.030025	-0.2359	-0.34223	0.88371	0.51699	-0.18421	-0.029851	0.041929	0.017967	-0.43517	0.046726	-0.17085	0.089916	-0.46604	-0.58358	-0.90811	0.081029	-0.19968	0.070919	-0.26364	0.25243	-0.1621	0.078783	0.1957	-0.085592	0.89562	0.52427	0.49362	1.1129	0.80415	0.82813	2.9211	0.85657	-0.21101	0.0014748	-0.45907	0.099646	-0.32978	0.57825	0.8851	-1.1653	-0.64399	-0.47524	-0.37299	-0.32257	0.1674	-0.33003	-0.08208	0.23638	-0.32581	0.025073	0.089387	0.13866	0.29613	-0.31513	0.043097	-0.074188	0.015001	-0.079719	-0.1413	-1.3556	-0.11385	-0.72738	-0.11563	-0.1526	-0.60653	-1.1494	-1.4519	-0.82034	0.19008	3.8033	0.81975	1.8306	-0.91828
"TCGA-BS-A0V4"	-0.49493	0.27906	0.54359	-0.78961	-0.19824	0.5191	-0.63217	0.41622	-0.083352	0.14536	-1.0312	-0.28116	-0.32609	-0.00016758	-0.046185	-0.55489	-0.57024	-0.34979	0.16979	-0.30504	0.066202	-0.29384	-0.19148	0.1866	-0.16513	0.64661	0.53446	-0.27533	-0.27849	0.78521	-0.3716	1.7883	0.35075	1.8453	-0.35394	2.798	1.2036	0.21477	-0.48408	-0.97093	-0.22248	2.0392	1.9376	0.43305	0.26338	0.39486	-0.17523	-0.079851	-0.024232	-0.070012	0.15872	0.0969	1.8241	0.69375	0.96201	0.90705	1.0672	-0.27669	0.13426	-0.058791	-0.21464	-0.13492	-0.14544	-0.87749	0.22937	0.25355	0.073315	-0.19097	0.10379	1.0696	0.16314	0.021388	-0.54106	1.9738	0.080667	0.31861	0.5265
"TCGA-A5-A2K3"	1.2236	1.2444	0.15291	1.4331	3.3389	-0.016317	-0.1068	0.88159	-0.25763	0.28427	1.1197	2.4306	0.50573	0.12696	0.87321	1.3128	0.053816	0.60138	-0.99178	-0.035766	-0.14134	-0.10288	0.46889	-0.082684	-0.54846	0.23219	-0.064166	0.18692	-0.89916	0.26492	-0.38689	0.3376	-0.42872	-0.51984	0.02804	-1.5728	0.042182	0.078757	-0.81685	-0.5309	-0.070986	-1.0707	-0.094466	-0.19651	-0.6667	0.054312	-0.57171	-0.41756	-0.22761	-0.044015	0.094698	-0.10237	0.18451	-0.12939	-1.3157	0	0.8129	-0.1802	0.33632	-0.33645	0.10501	-0.16549	-0.15823	-1.0905	0.70183	-0.21898	0.17059	-0.39408	-0.48893	0.26086	-0.0020097	-0.0090791	-0.19093	0.52687	-0.25305	1.9228	0.17097
"TCGA-B5-A11P"	0.18156	0.97113	0.059248	0.59876	-0.73765	0.052017	-0.040102	0.63519	-0.22444	0.012473	0.26866	2.977	0.19073	-0.047962	0.10688	0.19558	-0.6695	0.89263	-1.2478	-0.095512	-0.10472	-0.15175	-0.63609	-0.18077	-0.59307	0.59603	-0.1554	-0.37927	-0.68028	0.19007	-0.56082	2.3712	0.3763	0.18591	-0.67889	1.7814	0.21322	0.22487	-1.0734	-0.18943	-0.12727	0.64397	0.86083	0.48813	0.46698	-0.0028092	-0.40662	-0.50594	-0.19346	-0.11196	-0.054844	-0.21885	0.36007	-0.10674	-0.33189	-0.17894	0.062594	-0.14536	0.090083	0.2969	-0.12306	-0.24402	-0.14818	-0.87437	-0.052701	0.40857	-0.069021	-0.21064	-0.42389	-0.86709	-0.50423	0.96843	-1.2024	-0.052756	0.30246	2.3032	-0.49142
"TCGA-DI-A1BY"	-0.14736	0.58638	0.067059	-0.17791	1.0153	0.089259	0.22304	-0.07629	0.52753	-0.06815	0.15627	0.96829	0.14618	-0.11027	0.017209	-0.1797	-0.36836	-0.44337	1.4	0.41151	0.21456	0.41495	0.14137	0.12138	-0.22119	0.40242	0.0023213	0.1575	-0.1685	-0.35044	-0.56324	-0.58342	0.36404	1.3539	-0.13209	1.4406	-0.30131	-0.043692	0.064305	-0.49645	-0.54853	2.7695	1.9436	-0.48345	-0.023143	-0.26065	-0.28748	-0.25011	0.083131	-0.12767	0.088727	0.14506	0.073995	0.51355	0.6175	-0.017176	0.0024187	-0.04737	-0.095619	-0.38706	0.27007	0.19218	-0.28354	0.49763	-0.13722	0.17387	0.067895	0.14011	0.20664	-0.010682	0	0.090036	-0.46949	1.0025	-0.14447	0.10581	-0.16537
"TCGA-DI-A1BU"	0.58004	-0.2493	-0.21453	-0.27684	1.633	-0.064438	-0.45762	-0.14149	0.30026	-0.16818	0.85196	-0.090341	0.21663	-0.068529	0.072064	0.38574	0.19501	0.67097	-0.22691	0.092216	-0.062537	-0.13251	0.52996	-0.056497	0.24926	-0.56663	0.13254	0.1941	-0.0012003	-0.362	-0.71218	1.5454	1.4567	0.81371	-0.98117	2.483	0.82276	0.088742	-0.25872	-0.24455	-0.37947	-0.55183	-0.12159	-0.019274	-0.59276	-0.053928	-0.45694	0.13949	-0.18324	-0.23989	-0.259	-0.15061	-0.84389	-0.55684	-0.30815	0.031479	-0.12585	-0.44306	0.057781	-0.34696	0.26296	-0.033392	-0.32244	-0.90381	-0.42957	-0.86312	0.14401	-0.28411	-0.10599	-0.076898	0.34945	-0.71307	-0.14061	-1.0736	-0.33811	-0.46275	0.5834
"TCGA-EC-A1NJ"	-0.29012	-0.18159	-0.30434	0.26813	0.20776	0.077128	0.4019	-0.31154	-0.15992	-0.080857	0.071634	0.66464	-0.13718	-0.1427	0.14959	0.26036	-0.25044	0.24588	-0.15625	0.11834	0.11949	-0.31376	0.4094	0.024777	-0.10565	0.094391	-0.13772	0.1559	-0.23204	-0.032666	-0.11647	1.1059	-0.018886	0.4557	-0.8084	3.8546	2.0411	0.29339	1.3121	-0.58091	-0.76893	2.683	2.6325	0.72243	0.53729	0.33489	0.40871	0.028813	-0.21261	0.073592	-0.17588	0.4739	-0.79577	0.015004	0.71907	-0.24653	-0.19389	-0.36646	-0.27133	-0.44365	-0.23361	-0.20791	-0.21213	-0.38248	-0.19956	0.20606	0.1718	-0.31648	-0.13541	-0.20142	-0.34346	-0.67411	1.8764	4.8082	-0.28966	0.41119	-0.00052223
"TCGA-DI-A1NO"	-0.11679	-0.29331	0.08114	0.89798	-0.70983	-0.35883	-0.27556	0.019388	-0.22547	0.06624	0.28481	0.8329	0.12995	-0.048705	-0.012533	1.1252	0.75956	0.11037	0.47073	0.40448	-0.17551	0.1694	0.49551	0.2443	-0.17879	0.3385	0.13438	0.50054	0.67946	0.55435	-0.4627	0.8035	-0.041038	0.57868	0.55719	1.666	-0.43392	0.014741	0.93156	-0.73245	-0.72676	-0.99266	-1.1716	-1.062	-0.79358	-0.34583	-0.48689	0.34719	-0.14461	-0.0071755	0.029983	0.03957	-1.132	-0.38286	-0.36519	-0.23488	-0.30271	-0.41472	-0.029403	-0.1398	-0.061143	0.014269	-0.4102	-0.74793	-0.48132	-1.4287	-0.45675	-0.25738	-0.049785	-1.2325	-0.80152	1.0978	-1.5874	-1.4314	-0.26282	0.54017	0.43991
"TCGA-DI-A1NN"	0.67245	-0.1843	-0.040198	0.48372	0.62149	-0.097579	-0.26539	-0.016223	-0.034541	-0.21041	1.2587	1.3868	0.45189	0.030184	-0.014371	0.090379	0.48736	0.12293	0.56258	0.23148	0.35858	1.1081	0.45577	0.089781	-0.19962	0.40617	0.052703	0.58431	-0.90048	-0.29587	-0.65938	-0.059172	-1.6305	-1.317	-0.69426	1.4267	-0.006055	0.04282	-0.35035	-0.23231	-0.58398	-1.1778	-1.1832	-0.31636	-0.79228	-0.23323	-0.32313	0.55204	0.0044138	-0.070477	-0.098482	0.31418	-0.92392	-0.23742	0.25214	-0.27775	-0.23265	-0.3412	0.13945	-0.052821	0.03839	0.18424	-0.37864	-0.57693	-0.23036	-0.59391	-0.06059	-0.1912	-0.00078916	-0.20278	-0.20748	-1.0115	-0.73011	-0.92398	-0.34245	0.062624	0.83307
"TCGA-B5-A1MV"	-0.75046	0.22792	-0.036087	-0.4457	-0.053539	-0.29598	0.16378	-0.073673	0.23673	0.047069	0.072615	0.42465	-0.14232	-0.18304	-0.70233	0.021591	-0.55481	-0.27816	0.67787	0.46622	0.017889	-0.19377	-0.40557	-0.049166	-0.2903	0.43095	0.13974	0.26678	-0.44168	-0.48031	-0.28442	2.155	-0.094003	0.45743	-0.3375	1.9993	0.11486	-0.14383	-0.59131	0.40721	-0.8393	2.0541	2.33	1.0879	1.028	-0.41859	0.27439	0.062287	0.0096268	-0.52511	0.18408	0.13725	0.5002	0.31201	1.106	-0.24312	0.16432	-0.18513	-0.32478	-0.31915	-0.10651	0.22651	0.63741	0.90915	0.063112	0.46968	-0.087335	-0.23301	0.051499	-0.83009	-1.028	0.84345	0.98621	4.3826	-0.17759	0.21908	-0.77407
"TCGA-EY-A1GE"	0.4541	-0.27267	-0.2468	0.035721	-0.090063	-0.044704	-0.020598	-0.024707	-0.23135	-0.30387	-2.1775	-0.33294	0.21957	0.010671	0.108	-0.45879	-0.8109	0.89812	0.72019	0.3159	0.13217	-0.27013	0.41052	-0.093018	-0.454	0.047365	-0.33407	0.022083	-0.21312	-0.42593	-0.39018	1.0924	0.85241	1.3221	-0.65616	2.5105	0.97523	-0.01125	0.12838	1.889	-0.60774	1.2968	1.2896	0.13032	-0.10595	0.19294	0.12955	-0.24533	-0.052871	0.034352	-0.1269	-0.17688	-0.86734	-0.5805	-0.23719	-0.11748	0.073927	-0.19248	-0.042394	0.16675	-0.20649	-0.11821	-0.35233	-1.2128	0.28998	0.86297	0.15486	-0.20728	-0.055485	0.10166	0.29083	0.092273	0.74989	-0.38086	-0.29944	-1.1207	-0.016909
"TCGA-EY-A1G7"	0.23698	-0.27568	-0.16161	-0.29825	-0.27655	0.18083	-0.73847	-0.1659	-0.023669	0.18179	0.72912	0.24883	0.34185	-0.053809	0.032378	-0.11771	0.017756	0.29482	0.72898	0.27801	-0.01464	0.24397	0.50992	-0.0097439	-0.32674	0.028954	-0.12233	0.25703	-0.54928	-0.14016	-0.50209	1.6361	-0.066644	0.90598	0.25061	-1.3729	-0.32878	-0.049895	-0.9686	-0.3537	-0.31336	0.57083	0.53411	-0.17399	-0.20436	0.011238	-0.23952	-1.1655	-0.02165	0.61932	0.042972	0.54904	0.82464	0.33777	0.2608	0.3105	0.23047	0.4313	-0.040206	0.047561	-0.008904	0.28839	0.42032	0.050771	0.088768	-0.083295	-0.049151	-0.042444	-0.081457	0.15984	0.19661	0.32564	-0.56888	0.95113	-0.12516	-1.6366	0.057001
"TCGA-EY-A1GD"	0.69321	0.39635	-0.027589	0.95048	0.35762	-0.46795	1.4309	0.35376	-0.074754	-0.16409	0.19529	-0.62524	0.64719	-0.053285	-0.080226	-0.06626	0.29104	0.42198	-0.13758	0.092976	0.30278	-0.20863	0.35793	0.0048666	-0.27349	0.50935	-0.062452	-0.11375	-0.80839	0.41162	-0.32864	1.2836	0.3792	2.2323	-0.8116	2.6589	0.7817	1.312	-0.49924	-0.050313	-0.36313	-1.307	-1.0253	-0.94772	-1.2747	-0.33765	-0.49919	0.30642	-0.10591	-0.30271	-0.06382	-0.25257	-0.7254	-0.33126	-0.72061	-0.16832	-0.2131	-0.22029	0.17832	0.36689	0.33113	-0.17525	-0.3478	-1.2322	0.16145	-1.5589	-0.048189	-0.3107	-0.18628	-0.66575	-0.47075	-1.2184	0.13372	-0.30999	-0.036081	0.94065	0.42373
"TCGA-EY-A1GF"	0.35632	-0.22326	-0.041007	-0.11886	-0.45761	0.251	-0.23799	-0.018878	0.22531	-0.069503	0.047988	-0.6792	0.32948	-0.016022	0.012383	-0.2182	-0.12492	0.78507	-0.92421	-0.077911	0.48561	-0.05951	0.43078	0.068083	-0.28093	0.48097	-0.12687	0.12112	-0.67296	0.7287	-0.72279	2.0467	0.56929	1.8092	-0.54215	3.1442	0.92551	1.4732	0.40036	0.095676	-0.33595	3.2519	2.4671	0.67951	0.85041	0.52469	0.88129	0.4738	-0.060973	0.099965	-0.068995	-0.016491	-0.38752	-0.46924	0.28241	0.32621	0.062187	0.74141	0.078373	0.26067	0.21248	0.24343	-0.056999	0.018646	-0.14752	-0.35564	0.065993	-0.10969	0.045507	-0.30747	-0.34326	0.20747	-0.76507	0.38281	-0.14073	1.283	0.60377
"TCGA-EY-A1GC"	0.39437	0.04683	-0.098292	0.45476	0.7898	-0.86356	-0.47314	-0.09257	0.10726	-0.23107	0.77896	0.19448	0.52875	-0.015678	0.26832	0.91247	0.23931	0.10931	-0.44632	0.013186	0.070621	0.30082	0.17048	-0.011661	2.8218	-0.053892	0.07409	0.20525	-0.9156	-0.11852	-0.61106	1.4246	0.58839	0.43705	-0.83332	3.747	0.61835	1.4243	0.4405	-0.50504	-0.47153	-1.3787	-1.3667	-1.5934	-1.4652	-0.43476	-0.52795	0.45511	-0.1186	-0.11916	-0.20708	-0.14059	-0.81721	-0.66145	-1.3951	-0.18817	-0.56837	-0.19847	-0.012844	0.10233	0.24387	0.36045	-0.30287	-1.2154	-0.40684	-0.91609	0.20099	-0.043449	-0.26285	-0.86988	-0.44217	-1.3896	-0.89062	-1.0755	-0.34175	0.31531	0.23101
"TCGA-EY-A1G8"	0.28106	-0.48632	-0.39572	0.088604	-1.1654	0.11291	0.28358	-0.22883	0.1273	0.37555	1.0959	0.42905	0.21145	-0.14842	0.3046	0.74427	0.76477	-0.3637	-1.4722	0.15927	0.30423	-0.072769	-0.020909	-0.22065	0.2311	-0.26367	0.59105	0.046604	-0.15083	-0.60101	-0.30561	1.1159	0.37579	-0.034234	0.18881	-0.45454	0.081783	-0.084143	-0.57482	-0.57864	-0.79607	1.68	1.5918	0.9412	0.49978	0.65225	0.66816	-1.8536	-0.1284	0.47384	-0.2251	0.74575	1.0995	0.38545	0.65014	0.35608	0.71497	0.0086328	-0.058149	-0.18824	-0.16407	-0.0851	0	0.37316	-0.3767	0.67288	0.12558	-0.23875	-0.37712	-0.055213	-0.028621	1.2544	-0.98888	-1.5406	-0.26887	0.010694	-0.26119
"TCGA-EY-A1GQ"	0.19876	-0.18642	-0.04331	0.29291	-0.70731	-0.15075	0.40051	0.10723	-0.042305	0.02242	0.60016	-0.46234	0.19516	-0.15854	0.064773	-0.18622	-0.13691	0.4509	-0.3605	0.0039779	-0.13021	-0.33054	0.31056	-0.00057482	-0.39172	0.32919	0.084502	-0.066015	-0.29556	-0.068216	-0.24987	0.35257	0.33396	1.1815	-0.56616	3.3337	1.3937	1.2031	-0.016046	-0.55575	-0.40468	1.489	1.8602	0.27467	0.54509	-0.14509	0.11257	-0.41496	0.8162	-0.1007	-0.11898	-0.082754	-1.4354	-0.78226	0.087688	-0.44691	-0.23017	-0.5252	-0.020679	-0.46984	-0.16655	-0.031908	-0.49345	-1.2053	-0.036513	-0.56206	0.13951	-0.39631	-0.2084	-0.81925	-0.36365	-0.30057	1.2313	4.6596	0.25354	-0.21477	0.31282
"TCGA-EY-A1GH"	0.34745	-0.086047	0.092004	0.64319	-0.051656	-0.14971	-0.44941	0.33166	-0.12172	0.018902	0.40215	0.97794	-0.07659	0.060179	0.036029	0.65362	0.04378	-0.33863	-1.3084	0.1463	0.28668	-0.28582	-0.36972	-0.061077	-0.45993	0.27538	0.30694	-0.041633	-0.42084	0.13442	-0.56864	0.70217	0.014155	-0.38873	-1.019	1.466	0.71851	0.8114	0.44981	-0.39663	-0.16524	0.38359	-0.027809	-0.55969	-1.3233	-0.24149	-0.49424	0.91044	0.096194	-0.35249	0.030647	-0.32249	-1.0878	-0.55702	-0.86101	0.061773	0.066776	-0.35629	0.24074	0.062564	-0.019673	-0.26587	-0.38801	-1.4152	-0.072148	0.22616	0.473	-0.43261	-0.27912	-0.39665	0	-0.51911	-0.26041	-0.043338	0.043633	-0.32158	-0.72556
"TCGA-EY-A1GV"	-0.43388	0.12473	0.5436	0.20577	0.82143	0.13617	-0.70237	-0.16206	-0.29013	0.13889	0.18353	1.2908	0.035121	-0.022534	-0.0049809	-0.22129	-0.43201	-0.15064	-1.226	0.064512	-0.15672	0.091601	-0.80739	0.25148	0.013915	-0.6282	-0.01924	-0.70967	0.59233	0.26181	0.1219	0.55358	0.22892	-0.57171	0.42508	-1.0938	-0.6305	0.069534	-0.60993	-0.37545	-0.62009	0.44301	1.8996	0.623	0.085583	0.02267	-0.11583	-0.82139	0.28897	-0.30085	0.11056	0.046228	0.71358	0.40852	-0.8786	0.3742	0.46405	-0.13965	-0.10552	-0.015314	-0.056988	-0.1174	0.15787	-0.89639	0.60194	1.3905	0.25744	-0.10997	-0.24045	0.104	0.43173	-0.57038	-1.1015	-1.0012	0.063098	0.36311	-1.06
"TCGA-EY-A1GI"	0.18687	-0.36288	-0.046572	-0.10587	0.68719	0.077298	0.53835	0.039143	-0.0022788	0.08879	0.10793	0.2374	-0.13251	0.16639	0.20505	0.14525	0.37029	-0.75327	-0.63198	0.22549	0.44924	0.13095	-0.31385	-0.088566	-0.55459	0.099573	-0.0024505	0.3015	-0.48592	0.6442	-0.7141	0.43236	-0.15739	-0.53546	-0.46849	1.4588	1.0379	0.60858	0.13537	-0.56453	-0.38365	1.3502	0.752	-0.50665	-0.064817	0.25156	0.19893	-0.40499	-0.039234	-0.087509	0.081143	-0.11521	0.41422	0.27757	0.14207	0.56914	0.45699	-0.14379	0.10562	-0.076159	-0.087331	-0.38888	0.079077	-0.41881	-0.22518	0.011555	0.28115	-0.46977	-0.15753	0.65179	0.11354	0.42584	-0.82022	0.97553	-0.19093	-0.5653	-0.64673
"TCGA-EY-A1H0"	0.15271	-0.026243	-0.093161	-0.26108	-0.44257	0.36487	0.16261	0.14944	-0.13575	-0.06118	0.2147	-0.021035	0.32926	-0.048816	-0.027567	-0.38274	0.053121	0.7149	0.047398	0.15422	0.37183	-0.12091	0.59409	-0.047303	-0.30185	-0.080194	-0.25754	0.06255	-1.1448	0.050604	-0.75445	1.9412	0.62719	1.725	0.47908	2.7712	1.1813	0.52195	0.93741	-0.76391	-0.34192	1.0397	1.3167	0.54631	0.65078	0.13445	0.34217	-1.1845	0.032922	-0.11229	0.024771	0.14528	0.38143	0.40402	0.46395	0.42493	0.34516	-0.27466	-0.062195	-0.26801	0.07687	-0.024694	-0.20407	-0.057044	-0.33457	0.40088	0.39076	-0.18482	-0.1184	0.87235	0.87142	0.63591	-0.98514	-0.5228	-0.25663	0.64476	0.3327
"TCGA-EY-A1GO"	0.20004	-0.13423	-0.29183	-0.35469	-0.5938	0.56371	-0.44277	-0.43303	-0.0059723	0.46196	1.1549	-0.20192	0.29098	-0.018226	0.0073021	-0.24462	0.84326	0.57977	0.010804	0.29612	0.20802	0.16906	0.6462	-0.1076	-0.26095	-0.34658	-0.20642	0.33395	-0.64669	-0.21772	-0.65019	1.7951	0.022158	0.32694	-0.55997	0.68835	-0.066384	-0.040759	-0.49194	0.20679	-0.61286	-0.25103	-0.1538	0.51115	0.71177	0.34174	0.19236	0.26087	0.043077	0.13462	-0.049577	0.21708	0.7818	0.28154	0.45837	-0.082043	0.65171	0.09733	-0.015282	0.30724	0.15189	0.013541	0.49252	0.37656	0.35155	0.52076	-0.15974	-0.065068	-0.029854	-0.25815	-0.47605	2.2377	0.26544	2.7681	-0.38032	-0.72036	0.30196
"TCGA-EY-A1GK"	0.22749	-0.30837	-0.39099	0.024263	2.3537	0.049277	0.27001	-0.43245	-0.1964	-0.25053	0.39464	-0.31722	-0.1149	-0.2044	0.094155	-0.31808	-0.20269	0.18278	-0.026059	-0.061457	0.075411	-0.15811	0.34709	-0.28285	0.046142	-0.47221	-0.40514	-0.1512	-0.50541	-0.49627	-0.6479	0.98653	0.73748	0.4243	-0.56658	2.8097	1.3171	0.48724	1.1457	0.14962	-0.79584	1.8904	1.6215	0.76244	0.35943	0.25629	0.19003	0.71328	-0.30076	0.28136	-0.33845	0.23709	-0.37003	-0.44332	0.7252	0.052359	-0.13707	0.096947	-0.11033	-0.01137	0.034749	-0.14348	0.43643	0.16483	-0.13022	-0.29959	0.069585	-0.42966	-0.098465	-0.22861	-0.049086	-0.069988	1.5547	3.6421	-0.42303	-0.38519	0.30587
"TCGA-EY-A1GP"	0.75007	0.80162	0.29671	0.14958	2.4955	-0.29137	-0.50653	0.33941	-0.011011	0.42627	0.10221	0.55841	0.18826	0.083933	0.22447	0.63341	-0.31755	0.51847	-1.5465	0.21001	-0.058351	0.054739	-0.64659	0.056591	0.2468	-0.40579	0.089374	-0.4642	0.71564	1.0367	0	1.1007	-0.18473	-0.66757	-0.0022899	-0.88595	-0.055396	-0.023164	-0.37065	-0.57185	0.19398	-0.43247	0.17957	0.31663	-0.27899	0.010109	-0.36416	-0.29568	0.51833	0.14389	-0.0017943	-0.083032	0.35643	-0.091014	-0.77282	0.22096	0.044273	-0.37283	0.074677	-0.20879	0.11962	-0.31411	-0.046007	-0.67673	0.34185	0.16184	0.2804	-0.19144	-0.69115	-0.53665	0.080399	0.32064	0.36767	1.0169	0.24011	0.31008	-0.97235
"TCGA-EY-A1GL"	0.061411	0.32109	-0.03944	0.86986	0.67226	0.15061	0.32208	0.1985	0.26718	-0.61307	-1.6675	-0.31709	0.12518	-0.10443	-0.1568	-0.46478	-0.92103	0.65191	-0.002831	0.10673	-0.099691	-0.42167	0.56095	0.0015453	-0.35087	0.20462	-0.32796	-0.047184	0.99117	0.39304	-0.8498	1.3409	1.307	1.8232	0.93599	1.0845	0.15484	0.044476	-0.51643	0.64835	-0.49789	-0.65187	-0.65605	-0.27143	-0.57917	-0.34734	-0.56355	0.6162	-0.32177	-0.27461	-0.099557	-0.25829	-1.4672	-0.72934	0.18549	-0.087827	-0.035685	-0.49543	-0.083037	0.32992	-0.004086	-0.49787	-0.35019	-0.63566	0.024712	-0.89247	-0.34476	-0.5807	-0.10896	-0.65977	-0.43589	-0.86951	1.4729	-1.059	-0.026139	0.89473	0.078496
"TCGA-EY-A1GW"	-0.23911	-0.1089	-0.088757	0.13249	-0.82539	0.44319	0.92254	-0.31255	-0.30085	-0.18239	-2.1159	-0.050819	-0.20334	0.041803	-0.18227	-0.40626	-0.62605	0.43864	0.53538	0.046346	0.18564	-0.20076	0.44226	0.19024	-0.093898	0.030468	0.031538	-0.12174	-0.35559	0.2227	-0.20456	0.62196	0.15176	0.56351	-0.64008	3.9955	1.2926	0.81306	2.0499	0.25239	-0.67042	-0.28455	-0.33865	0.18135	-0.064768	-0.18014	0.026326	0.87038	0.0071224	0.3128	0.071916	0.71561	1.0416	0.53357	0.78631	-0.0066961	0.0048569	1.2841	0.07667	0.48543	-0.087886	0.38944	0.68599	0.33774	-0.14453	-0.21487	-0.19652	-0.060688	0.49418	-0.091711	-0.47925	-0.83201	2.0667	1.5261	0.1665	-1.9623	-0.49011
